,구분,질문,답변
175,팁,"현재1주택(조정지역에서 남편명의)2주택(비규제지역에서 공동명의)취득세가 비조정지역에서는 2주택까지 1~3%로 알고 있습니다. 3주택은 8%이고요.여기서 질문드립니다.1주택은 남편명의고 , 2주택은 공동명의일때 취득세 계산시 2주택으로 1~3%요율이 적용되는지?공동명의주택을 2주택으로 인정해서 기존 남편명의 1주택이랑 합산하여 3주택으로 8% 적용되는지?답변 부탁드립니다.","안녕하세요. 광교세무법인 삼성지점 이용연 세무사입니다.우리나라의 현행 지방세법상 주택 취득시 개인 단위가 아닌 세대 단위로 주택수를 기준으로취득하는 주택에 대하여 취득세 중과세율 적용 여부를 결정하는 것입니다.따라서, 1세대내에 남편 또는 부인, 부부 공동, 부양하는 자녀 포함하여 기존의 주택수에 새로이취득하는 주택을 포함하여 주택수를 산정하는 것이며, 주택수에 따라 최대 13.4%의 취득세중과세율을 적용하는 것입니다.현재 취득세 중과세율에 대한 하향 조정(안)이 2022.12.21.일 기준으로 정책 발표는 되어 있으나국회에서 지방세법 개정(안)이 통과되지 않아 현재까지도 취득세 중과세율이 적용되는 것입니다.답변이 도움이 되었다고 판단하신 경우 ""좋아요 + 추천"" 눌러주시면 감사하겠습니다."
176,팁,안녕하세요.오늘 뉴스를 찾아보니 부동산거래신고법 하위법령 개정안을 통해 과태료 조정을 했다고 하는데 다운 거래를 하는 이유가 궁금합니다. 그리고 다운 거래와 반대로 업 거래도 있나요??,"안녕하세요. 조장우 공인중개사입니다.부동산을 거래하거나 소유하고 있다면 세금 납부는 피할 수 없는 의무입니다. 하지만 취득세, 양도세, 종합부동산세 등 부동산과 관련된 세금의 세율이 높아지면서 거래 내용과 다른 금액을 신고하는 사람들이 많아지고 있습니다.부동산 매매계약을 할 때, 실제 거래 금액과 다르게 낮게 작성하거나  또는 높게 작성하는 것을 다운 계약서와 업 계약서라고 합니다.다운 계약서는,매도인이 양도소득세를 줄이기 위해, 매수인은 취득세를 줄이기 위해 낮은 금액을 기재하는 것입니다.​거래 시 시세차익이 적으면 당연히 양도세세율이 낮아지고, 결국 납부할 세액도 감소하기 때문입니다. 반면 매수인은 취득세를 줄일 수 있으므로, 양쪽 모두 이익을 볼 수 있는 구조입니다.업계약서는,집값이 떨어지거나 멈추는 시기에 작성되어 공시가격을 유지하거나, 상승시킴으로써 담보대출 한도를 늘리기 위한 목적으로 작성됩니다."
177,팁,일반주택이든 아파트매매든 부동산을 거래할때 필요한 서류는 어떤게 있죠? 인감증명은 알겠는데 나머지는 뭐뭐 필요한지 궁긍합니다 매수인일때요,"안녕하세요. 유창효 공인중개사입니다.매도자인지 매수자 인지에 따라 차이가 있으나, 매수자의 경우는 필요서류가 없고, 매도자의 경우는 인감과 인감증명서정도만 있으면 됩니다, 그 외 등기에 필요한 등기권리증등은 잔금이후 전달하기 때문에 계약서작성시에는 해당 서류가 필요하지 않습니다."
178,팁,,안녕하세요. 홍성택 공인중개사입니다.부동산의 가치는 경제학의 기본인 수요 공급으로 이루어집니다.수요가 많고 공급이 적으면 당연히 가격이 오를 것이고 수요가 적고 공급이 많다면 가격은 내릴 것입니다.도움되셨다면 추천 부탁드립니다.
179,팁,부동산이 많이 하락되서 걱정이 많은 1인입니다.  23년말에서 24년까지는 내려갈거라고 하는데 언제까지 하락세가 이어질까요,안녕하세요. 김영관 공인중개사입니다.여러가지 전문가들의 의견이 있습니다. 제 개인적인 생각으로는 25년까지 하락할것으로 판단됩니다.
180,팁,부동산 거래를 하다보면 보증금을 내라고 하는데 보증금 제도가 있는 이유가 뭘까요?상가나 월세 계약시 보증금이 꼭 필요하다는데 말이에요,"안녕하세요. 조장우 공인중개사입니다.보증금의 개녀믄 무불이행에 대비하기 위해 일정한 채권의 담보로서 미리 채권자에게 주는 금전입니다.이러한 보증금은 계약기간이 끝날때 돌려받게되는데 부동산 계약에서는 주로 월세 계약을 맺을 때 많이 활용합니다. 원칙적으로는 월세금의 1~6개월치를 집주인에게 보증금으로 납부한다고는 하는데, 실제로는 월세가 싸다는 이유 또는 신축건물이라는 이유를 내세우며 1년치 넘게 납부하라는 양심은 안드로메다로 갖다버린 곳이 부지기수. 당장 네이버 부동산에 늘어가 찾아봐도 원룸이 모여있는 지역에서 월세 50만원짜리 방의 경우 제일 많이 보이는 보증금이 월세의 20배나 되는 1,000만원이고 2,000~5,000만원도 흔합니다.집주인 입장에서 보증금은 일종의 보험금이기 때문에 세입자가 사정이 생겨 월세를 납부하지 못하거나, 임대차 계약이 끝나고 세입자의 과실로 인한 수리비와 청소비를 청구할 때 보증금에서 차감하는 방식으로 활용할 수 있습니다. 또 세입자가 여러 달 동안 월세를 체납하고 야반도주할 때에도 보증금이 있어 손해를 최소한 줄일 수 있다는 효과도 있습니다.임대차 계약을 체결할 때 집주인과 상의하여 보증금을 조금 더 납입하는 대가로 월세를 다소 차감할 수 있는 방법도 있으며 한국토지주택공사와 같은 임대주택에 입주할 때도 일정 보증금을 LH에 예치한 뒤에 매월 임대료를 납부하는 시스템인데, 이때 보증금을 기준액보다 더 납부하면 임대료를 낮출 수 있고 최대치까지 납부한다면 임대료를 수천 원 대까지 떨어뜨려 사실상 전세 계약처럼 만들 수 있습니다."
181,팁,대판 1992.12.24. 92도1223 판결에 부동산이중매매에서 선매수인에게 이전등기를 했다고 후매수인에게 배임죄가 성립되지않는다. 라고 되어있는데 선매수인에게 이전등기를 하지않고 후매수인에게 이전등기를 하면 배임죄가 성립하는건가요? 그러면 부동산이중매매 자체가 위법행위는 아닌건가요?,안녕하세요. 김진우 변호사입니다.선매수인과의 계약을 해제할 수 없는 상황에서 즉 선매수인에게 이전등기를 해줘야 하는 상황에서 후매수인에게 이전등기를 해주게 되면 선매수인에 대한 의무는 이행할 수 없게 됩니다. 따라서 이 경우 선매수인에 대해 배임죄가 성립하게 됩니다.이중매매 자체를 위법이라고 보기는 어렵습니다.
182,팁,부동산의 이중매매는 왜 횡령으로 안가고 배임으로 가는건가요? 횡령은 재물이고 배임은 재산상이익인데 부동산은 재물이라서 배임죄가 될 수 없는 것 아닌가요?,"안녕하세요. 김진우 변호사입니다.횡령은 타인 소유의 재물을 취득하는 범죄입니다. 부동산을 이중매매하는 경우 그 부동산은 제1매수인의 소유가 아니며, 다만 그 제1매수인에게 소유권이전등기를 해줄 의무가 있는 것에 불과하므로 타인의 사무를 처리하는 지위에 있다고 볼 뿐입니다."
183,팁,"아파트, 주택, 땅등을 거래할때 부동산에들러서 정보들을 얻는데, 부동산 중개인에게 부동산 거래시 일정 수수료를 주는데, 중개사가 해주는 일은 어떤것들이있나요?","안녕하세요. 안선생입니다.부동산 중개인은 아파트,건물,토지 등에 대하여 팔고자 하는 사람과 사고자하는 사람간의 매매,교환,임대차, 기타 권리의 득실변경에 관한 행위를 알선, 중계 하는 사람이기 때문에, 수수료는 곧 알선료 보시면 됩니다"
184,팁,제 지인이 부동산계약을 하려고하는데 요즘 사기가 너무많아서 걱정을 많이하더라고요.부동산사기당하지않으려면 어떻게해야할까요?,"안녕하세요. 유현심 공인중개사입니다.새로지은 빌라들이 시세를 높게 해서 전세를 놨었는데 집값이 떨어지다보니 전세가가 집값보다 높아진 사례가 있었습니다계약전에 등기부상 갑구,을구에 별다른 사항 있는지 확인하시고. 본인확인,건축물대장에 불법건축물 없는지 확인하시고 주변시세도 확인하시기 바랍니다부동산을 잘선택하셔서 계약하시기 바랍니다"
185,팁,"부동산중개업소에서는 주택거래뿐 아니라 토지나 상가 거래도 하는데요.전세,  주택매매,상가,토지등 각각 받는 수수료는 어느정도 되나요?","안녕하세요. 깍듯한참밀드리134입니다.부동산 중계수수요는 법정 수수료가 정해져 있습니다매매는 9억 원 이상부터 12억 미만은 1천분의 5가 상한 요율이므로 10억 원에 해당하는 부동산을 매매한다고 한다면 500만 원의 수수료에 부가세 10%를 포함하여 550만 원이 되는 것입니다. 그런데 이 550만 원은 최대 상한선이기 때문에 합의를 통해 조정할 수 있습니다.10억 원의 전세 계약이 있다면 1천분의 4가 상한 요율이므로 400만 원에 부가세 10%인 440만 원이 최대 상한선이 됩니다.보증금 5,000만 원에 50만 원의 월세를 들어갔다면 1억이 되는 것이고, 거기에 1천분의 3이라는 요율을 계산하여 부가세 포함 33만 원이 되는 것입니다."
186,팁,부동산을 소개해주고 수수료를 받는 중개업소는단순히 부동산을 소개해주는데 그치지않고 다른 업무도 해주시는걸로 알고 있는데요.거래를 하는사람이 좀더 편안하게 할 수 있도록 어떤 업무까지 해주시는건가요?,안녕하세요. 수리무입니다.부동산 중개수수료는 소개비와 보증비가 포함 됩니다. 중개사가 계약서를 꼼꼼히 살피고 집에 문제가 없는지 보증하는 것으로 나중에 문제가 생기면 중개업자도 일부 책임을 져야 합니다.
187,팁,아파트를 사거나 팔때 혹은 빌라에 전세나 월세로 들어갈때 공인중개사를 통해서 하게 되는데요 중개수수료는 원래 법적으로 정해져 있는 건가요?,"안녕하세요. 유창효 공인중개사입니다.정확히는 중개수수료율이 정해져있으며, 법정최고한도 요율이 정해져 있고 해당 요율범위내에서 각 시도별 조례를 통해 정할수 있습니다.주택의 경우 매매시 거래금액의 0.5%, 임대차시 0.4%, 주택외는 거래금액의 0.9%가 적용됩니다."
188,팁,가격대별로 취득세율이 달라지나요  아니면 퍼센트는 동일한가요? 그리고 부동산을 구매하면 자금윈천을 밝혀야되는걸로아는데 모든 부동산에 다 필수인가요?,"안녕하세요. 주영민 공인중개사입니다.부동산의 종류에 따라 취득세율(퍼센트)가 다릅니다.그리고 일반적으로 주택을 매수하는 경우가 있고,이는 1주택인지 2주택인지 등에 따라 다르게 됩니다.개별사항에 대해서는 세무사가 가장 잘 알기 때문에 세무사에게 의뢰해보시길 바랍니다."
189,팁,부동산 일반 빌라를 구입하였습니다몇년 뒤에 어느정도 시세가 올라서 팔려고 생각중인데 주거를 몇년을 해야 세금 적게 팔 수 있다고 하더라구요궁금합니다 알려주세요~,"안녕하세요. 유창효 공인중개사입니다.1주택보유자가 해당 주택을 2년 보유할 경우 양도비과세 대상이 됩니다. 즉 1주택자가 해당주택을 2년 이상 보유하고 매도할 경우 양도소득세는 비과세되어 세금을 내지 않아도 됩니다. 실거주의 경우는 해당지역이 규제지역인지에 따라 차이가 있지만, 실거주 의무가 없는 비규제지역이라면 보유만 2년 하셔도 적용가능합니다."
190,팁,부동산 명의신탁이 현행법상 불법이라고 하더라구요. 부동산 명의신탁이 불법인 이유가 무엇인지 궁금합니다. 그리고 명의신탁이 무조건적으로 금지되는지 궁금합니다.,안녕하세요. 김영관 공인중개사입니다.신탁회사에 신탁하는것은 합법입니다. 불법명의신탁 위탁은 타인에게 명의만 빌려주거나 빌리는 행위로 세금등을 절약하기위한 불법행위로 보는것 입니다.
191,팁,A부동산과 물건을 보다 다른 부동산 물건도 보게 되었는데B부동산 물건을 사게 되면 저는 부동산 수수료를 A부동산에 주면 되나요?아님 B부동산에 주면 되나요?,"안녕하세요. 유창효 공인중개사입니다.중개보수는 계약체결을 중개한 부동산에 지급하시면 됩니다. 즉, 단순히 임장을 같이 하였어도 계약에 이루지 못하였다면 중개보수 지급의무는 발생되지 않습니다, 질문의 경우라면 B부동산에 지급하시는게 맞습니다."
